Order_ID,Customer_ID,Order_Timestamp,City,Payment_Mode,Product_Category,Product_Name,Price,Discount_Percentage,Final_Price,Quantity,Total_Spend,Customer_Age_Group,Delivery_Time_Minutes,Rider_Rating
ZP109199,4079,2024-01-07 09:19:00,Delhi,UPI,Beverages,Tomato,236.93,10,213.24,5,1066.2,36-50,13,3.6
ZP109200,3444,2024-01-07 09:20:00,Kolkata,Debit Card,Fruits,Butter,402.16,5,382.05,1,382.05,51+,32,4.1
ZP109201,3960,2024-01-07 09:21:00,Kolkata,Cash,Dairy,Butter,311.73,0,311.73,4,1246.92,26-35,16,3.6
ZP109202,9950,2024-01-07 09:22:00,Delhi,Credit Card,Vegetables,Milk,123.64,10,111.28,2,222.56,26-35,37,3.8
ZP109203,9548,2024-01-07 09:23:00,Delhi,Debit Card,Snacks,Tomato,124.27,0,124.27,4,497.08,36-50,40,4.2
ZP109204,8369,2024-01-07 09:24:00,Chennai,UPI,Beverages,Butter,136.56,15,116.08,5,580.4,18-25,34,3.9
ZP109205,1713,2024-01-07 09:25:00,Delhi,Credit Card,Vegetables,Milk,441.31,5,419.24,1,419.24,36-50,21,4.1
ZP109206,6024,2024-01-07 09:26:00,Bangalore,UPI,Fruits,Milk,173.12,25,129.84,1,129.84,51+,12,4.9
ZP109207,8682,2024-01-07 09:27:00,Mumbai,Debit Card,Snacks,Juice,177.93,20,142.34,2,284.68,36-50,25,5.0
ZP109208,2965,2024-01-07 09:28:00,Chennai,UPI,Fruits,Butter,64.03,5,60.83,3,182.49,51+,26,4.6
ZP109209,4653,2024-01-07 09:29:00,Kolkata,Credit Card,Vegetables,Tomato,498.07,20,398.46,5,1992.3,18-25,22,4.0
ZP109210,9431,2024-01-07 09:30:00,Mumbai,Cash,Dairy,Chips,193.51,25,145.13,5,725.65,26-35,24,4.9
ZP109211,2282,2024-01-07 09:31:00,Kolkata,Cash,Snacks,Bread,295.3,20,236.24,4,944.96,51+,38,4.0
ZP109212,5058,2024-01-07 09:32:00,Kolkata,Credit Card,Snacks,Milk,359.46,10,323.51,1,323.51,36-50,21,4.2
ZP109213,4773,2024-01-07 09:33:00,Delhi,UPI,Snacks,Chips,129.67,20,103.74,5,518.7,18-25,14,4.6
ZP109214,6442,2024-01-07 09:34:00,Kolkata,Debit Card,Dairy,Milk,476.06,10,428.45,4,1713.8,18-25,37,3.6
ZP109215,8869,2024-01-07 09:35:00,Kolkata,Credit Card,Bakery,Tomato,454.72,15,386.51,2,773.02,18-25,36,4.1
ZP109216,5513,2024-01-07 09:36:00,Mumbai,Credit Card,Dairy,Tomato,386.43,15,328.47,2,656.94,18-25,36,4.3
ZP109217,7715,2024-01-07 09:37:00,Chennai,Cash,Beverages,Chips,23.59,10,21.23,3,63.69,51+,38,4.3
ZP109218,4241,2024-01-07 09:38:00,Chennai,Debit Card,Beverages,Apple,260.24,15,221.2,3,663.6,18-25,39,4.7
ZP109219,2567,2024-01-07 09:39:00,Chennai,Cash,Beverages,Chips,374.18,0,374.18,2,748.36,36-50,29,4.6
ZP109220,9611,2024-01-07 09:40:00,Delhi,UPI,Beverages,Milk,232.86,20,186.29,4,745.16,26-35,26,4.7
ZP109221,1735,2024-01-07 09:41:00,Chennai,UPI,Bakery,Bread,496.12,15,421.7,1,421.7,36-50,22,4.8
ZP109222,7436,2024-01-07 09:42:00,Bangalore,Credit Card,Fruits,Chips,410.66,5,390.13,5,1950.65,51+,21,3.5
ZP109223,1695,2024-01-07 09:43:00,Bangalore,Credit Card,Beverages,Butter,171.12,15,145.45,1,145.45,51+,42,4.6
ZP109224,4750,2024-01-07 09:44:00,Kolkata,UPI,Bakery,Chips,138.55,15,117.77,5,588.85,26-35,42,4.2
ZP109225,4908,2024-01-07 09:45:00,Bangalore,Debit Card,Beverages,Juice,166.98,10,150.28,4,601.12,18-25,12,4.4
ZP109226,9955,2024-01-07 09:46:00,Delhi,Debit Card,Vegetables,Butter,435.13,10,391.62,4,1566.48,51+,21,3.9
ZP109227,3967,2024-01-07 09:47:00,Delhi,Cash,Fruits,Butter,498.45,0,498.45,1,498.45,51+,40,4.3
ZP109228,6623,2024-01-07 09:48:00,Chennai,Debit Card,Snacks,Milk,404.83,15,344.11,5,1720.55,26-35,36,4.9
ZP109229,2825,2024-01-07 09:49:00,Bangalore,Credit Card,Bakery,Juice,317.14,25,237.86,3,713.58,51+,43,3.9
ZP109230,1223,2024-01-07 09:50:00,Kolkata,UPI,Snacks,Milk,404.6,15,343.91,3,1031.73,18-25,39,3.6
ZP109231,7856,2024-01-07 09:51:00,Delhi,Cash,Dairy,Juice,243.87,5,231.68,4,926.72,36-50,25,4.4
ZP109232,7776,2024-01-07 09:52:00,Mumbai,UPI,Snacks,Tomato,418.21,5,397.3,1,397.3,18-25,26,3.6
ZP109233,3110,2024-01-07 09:53:00,Delhi,Credit Card,Fruits,Milk,450.62,15,383.03,5,1915.15,26-35,32,3.8
ZP109234,4270,2024-01-07 09:54:00,Chennai,Credit Card,Fruits,Bread,34.12,10,30.71,3,92.13,36-50,26,4.7
ZP109235,6761,2024-01-07 09:55:00,Chennai,Cash,Bakery,Tomato,126.65,25,94.99,1,94.99,51+,39,4.9
ZP109236,5431,2024-01-07 09:56:00,Bangalore,Cash,Snacks,Milk,474.28,10,426.85,2,853.7,51+,38,3.7
ZP109237,3690,2024-01-07 09:57:00,Delhi,Debit Card,Fruits,Chips,394.35,10,354.92,4,1419.68,18-25,24,4.2
ZP109238,2711,2024-01-07 09:58:00,Kolkata,Credit Card,Bakery,Butter,65.54,20,52.43,3,157.29,18-25,18,4.3
ZP109239,9542,2024-01-07 09:59:00,Bangalore,Debit Card,Beverages,Juice,466.06,5,442.76,2,885.52,26-35,33,4.1
ZP109240,7817,2024-01-07 10:00:00,Mumbai,Credit Card,Bakery,Butter,403.09,10,362.78,4,1451.12,18-25,21,4.3
ZP109241,4808,2024-01-07 10:01:00,Bangalore,Debit Card,Snacks,Juice,52.37,15,44.51,3,133.53,36-50,35,4.9
ZP109242,2977,2024-01-07 10:02:00,Kolkata,Debit Card,Beverages,Tomato,258.06,25,193.54,5,967.7,36-50,25,4.2
ZP109243,5862,2024-01-07 10:03:00,Delhi,Debit Card,Snacks,Butter,240.34,5,228.32,5,1141.6,26-35,41,4.9
ZP109244,4230,2024-01-07 10:04:00,Kolkata,Cash,Fruits,Juice,21.27,10,19.14,4,76.56,18-25,35,4.7
ZP109245,1392,2024-01-07 10:05:00,Chennai,UPI,Vegetables,Tomato,399.38,25,299.53,3,898.59,18-25,23,4.3
ZP109246,4030,2024-01-07 10:06:00,Bangalore,Debit Card,Dairy,Butter,188.55,10,169.7,4,678.8,51+,20,4.6
ZP109247,7664,2024-01-07 10:07:00,Chennai,Credit Card,Bakery,Butter,476.76,0,476.76,3,1430.28,51+,43,3.6
ZP109248,6349,2024-01-07 10:08:00,Bangalore,UPI,Beverages,Chips,354.46,25,265.84,5,1329.2,36-50,34,4.2
ZP109249,7211,2024-01-07 10:09:00,Chennai,Credit Card,Bakery,Chips,484.84,10,436.36,2,872.72,26-35,17,4.3
ZP109250,4066,2024-01-07 10:10:00,Mumbai,Debit Card,Fruits,Butter,478.61,5,454.68,2,909.36,18-25,32,4.7
ZP109251,3280,2024-01-07 10:11:00,Mumbai,Cash,Fruits,Tomato,374.91,25,281.18,1,281.18,36-50,19,3.8
ZP109252,7601,2024-01-07 10:12:00,Mumbai,Debit Card,Fruits,Juice,240.52,25,180.39,1,180.39,18-25,36,3.9
ZP109253,5316,2024-01-07 10:13:00,Chennai,UPI,Dairy,Tomato,90.01,20,72.01,1,72.01,36-50,12,5.0
ZP109254,4590,2024-01-07 10:14:00,Kolkata,Credit Card,Fruits,Milk,483.8,10,435.42,2,870.84,26-35,33,4.8
ZP109255,3245,2024-01-07 10:15:00,Chennai,UPI,Vegetables,Tomato,42.52,5,40.39,1,40.39,18-25,44,4.1
ZP109256,2959,2024-01-07 10:16:00,Mumbai,Debit Card,Dairy,Juice,304.84,25,228.63,2,457.26,36-50,16,4.6
ZP109257,7509,2024-01-07 10:17:00,Bangalore,Cash,Bakery,Bread,395.53,10,355.98,3,1067.94,18-25,26,4.3
ZP109258,8821,2024-01-07 10:18:00,Bangalore,UPI,Snacks,Apple,239.12,25,179.34,5,896.7,18-25,10,4.9
ZP109259,5579,2024-01-07 10:19:00,Kolkata,Debit Card,Vegetables,Bread,259.6,10,233.64,1,233.64,36-50,38,4.0
ZP109260,3994,2024-01-07 10:20:00,Delhi,Credit Card,Fruits,Butter,75.06,10,67.55,2,135.1,36-50,38,4.1
ZP109261,7180,2024-01-07 10:21:00,Kolkata,Debit Card,Beverages,Bread,493.9,10,444.51,4,1778.04,18-25,42,5.0
ZP109262,3723,2024-01-07 10:22:00,Bangalore,Debit Card,Dairy,Bread,313.04,10,281.74,5,1408.7,26-35,24,4.6
ZP109263,8744,2024-01-07 10:23:00,Kolkata,UPI,Bakery,Bread,394.25,0,394.25,1,394.25,26-35,19,4.8
ZP109264,7991,2024-01-07 10:24:00,Kolkata,Credit Card,Vegetables,Butter,473.16,10,425.84,5,2129.2,26-35,17,4.7
ZP109265,1779,2024-01-07 10:25:00,Bangalore,Debit Card,Bakery,Tomato,177.62,15,150.98,1,150.98,36-50,34,4.8
ZP109266,8082,2024-01-07 10:26:00,Bangalore,Credit Card,Beverages,Butter,194.04,0,194.04,5,970.2,51+,19,4.6
ZP109267,9590,2024-01-07 10:27:00,Bangalore,UPI,Snacks,Butter,153.09,15,130.13,3,390.39,26-35,39,4.0
ZP109268,3076,2024-01-07 10:28:00,Delhi,Credit Card,Vegetables,Apple,303.86,20,243.09,2,486.18,36-50,20,4.5
ZP109269,5054,2024-01-07 10:29:00,Chennai,Debit Card,Fruits,Chips,262.18,5,249.07,3,747.21,26-35,12,4.5
ZP109270,3358,2024-01-07 10:30:00,Kolkata,Credit Card,Beverages,Juice,102.35,15,87.0,5,435.0,18-25,30,4.9
ZP109271,5331,2024-01-07 10:31:00,Mumbai,Cash,Vegetables,Bread,259.02,0,259.02,1,259.02,36-50,23,4.4
ZP109272,6378,2024-01-07 10:32:00,Delhi,Cash,Fruits,Apple,300.88,15,255.75,5,1278.75,51+,39,3.7
ZP109273,8721,2024-01-07 10:33:00,Delhi,Credit Card,Bakery,Chips,282.52,25,211.89,2,423.78,36-50,43,3.8
ZP109274,5795,2024-01-07 10:34:00,Delhi,Credit Card,Bakery,Chips,435.4,5,413.63,3,1240.89,18-25,38,4.1
ZP109275,6191,2024-01-07 10:35:00,Delhi,Debit Card,Snacks,Butter,68.43,15,58.17,1,58.17,51+,29,4.7
ZP109276,5375,2024-01-07 10:36:00,Kolkata,Debit Card,Vegetables,Bread,184.41,20,147.53,4,590.12,18-25,11,5.0
ZP109277,2793,2024-01-07 10:37:00,Kolkata,Debit Card,Vegetables,Bread,136.53,10,122.88,3,368.64,51+,38,4.9
ZP109278,3868,2024-01-07 10:38:00,Kolkata,Cash,Snacks,Apple,499.57,25,374.68,3,1124.04,36-50,13,3.6
ZP109279,5246,2024-01-07 10:39:00,Delhi,Cash,Vegetables,Chips,303.56,25,227.67,3,683.01,51+,19,4.6
ZP109280,1056,2024-01-07 10:40:00,Bangalore,Credit Card,Beverages,Tomato,239.49,5,227.52,1,227.52,36-50,19,3.6
ZP109281,8511,2024-01-07 10:41:00,Bangalore,UPI,Fruits,Tomato,113.48,0,113.48,4,453.92,36-50,40,4.1
ZP109282,7345,2024-01-07 10:42:00,Chennai,Credit Card,Beverages,Chips,454.35,5,431.63,4,1726.52,51+,34,4.8
ZP109283,2096,2024-01-07 10:43:00,Delhi,Credit Card,Snacks,Chips,351.44,5,333.87,5,1669.35,36-50,33,4.9
ZP109284,8676,2024-01-07 10:44:00,Delhi,Debit Card,Fruits,Milk,211.62,0,211.62,3,634.86,51+,19,4.5
ZP109285,7130,2024-01-07 10:45:00,Mumbai,Credit Card,Bakery,Juice,66.78,25,50.08,3,150.24,18-25,27,4.2
ZP109286,6079,2024-01-07 10:46:00,Kolkata,Debit Card,Fruits,Apple,140.02,15,119.02,1,119.02,36-50,34,4.5
ZP109287,8238,2024-01-07 10:47:00,Delhi,Debit Card,Dairy,Chips,414.2,0,414.2,5,2071.0,18-25,30,4.9
ZP109288,4926,2024-01-07 10:48:00,Kolkata,UPI,Bakery,Juice,373.49,25,280.12,5,1400.6,36-50,10,3.6
ZP109289,1806,2024-01-07 10:49:00,Mumbai,Credit Card,Snacks,Apple,473.96,15,402.87,3,1208.61,18-25,16,4.9
ZP109290,6030,2024-01-07 10:50:00,Chennai,Cash,Snacks,Apple,20.35,0,20.35,1,20.35,51+,31,3.7
ZP109291,6816,2024-01-07 10:51:00,Bangalore,Credit Card,Snacks,Chips,382.77,5,363.63,1,363.63,18-25,44,4.1
ZP109292,7698,2024-01-07 10:52:00,Chennai,Debit Card,Bakery,Bread,396.73,25,297.55,1,297.55,26-35,23,4.9
ZP109293,7492,2024-01-07 10:53:00,Mumbai,Cash,Fruits,Juice,478.78,15,406.96,1,406.96,26-35,15,3.9
ZP109294,9483,2024-01-07 10:54:00,Delhi,Cash,Dairy,Bread,282.56,5,268.43,4,1073.72,51+,21,4.4
ZP109295,2740,2024-01-07 10:55:00,Delhi,Credit Card,Snacks,Juice,236.71,20,189.37,1,189.37,36-50,35,4.8
ZP109296,7975,2024-01-07 10:56:00,Delhi,Credit Card,Fruits,Juice,44.39,0,44.39,4,177.56,18-25,35,5.0
ZP109297,2378,2024-01-07 10:57:00,Mumbai,Cash,Snacks,Apple,26.53,15,22.55,1,22.55,26-35,29,3.9
ZP109298,4447,2024-01-07 10:58:00,Delhi,UPI,Vegetables,Bread,68.9,0,68.9,1,68.9,26-35,28,4.6
ZP109299,7534,2024-01-07 10:59:00,Delhi,Debit Card,Beverages,Milk,88.13,15,74.91,4,299.64,51+,23,4.5
ZP109300,6084,2024-01-07 11:00:00,Delhi,Credit Card,Fruits,Bread,118.87,5,112.93,1,112.93,36-50,32,3.9
ZP109301,7775,2024-01-07 11:01:00,Mumbai,Debit Card,Snacks,Butter,215.77,15,183.4,4,733.6,18-25,33,4.6
ZP109302,8877,2024-01-07 11:02:00,Delhi,Cash,Bakery,Butter,234.68,15,199.48,3,598.44,26-35,44,3.7
ZP109303,2871,2024-01-07 11:03:00,Chennai,UPI,Bakery,Bread,489.11,0,489.11,3,1467.33,18-25,31,4.0
ZP109304,1694,2024-01-07 11:04:00,Kolkata,Credit Card,Fruits,Juice,171.38,20,137.1,1,137.1,51+,37,3.8
ZP109305,6345,2024-01-07 11:05:00,Chennai,Cash,Beverages,Butter,162.1,20,129.68,4,518.72,51+,11,3.6
ZP109306,2725,2024-01-07 11:06:00,Kolkata,UPI,Beverages,Bread,61.66,10,55.49,2,110.98,51+,14,4.0
ZP109307,5845,2024-01-07 11:07:00,Delhi,Credit Card,Dairy,Milk,451.81,10,406.63,3,1219.89,51+,29,3.9
ZP109308,9957,2024-01-07 11:08:00,Delhi,Credit Card,Snacks,Apple,376.16,15,319.74,2,639.48,36-50,31,3.6
ZP109309,1719,2024-01-07 11:09:00,Mumbai,Credit Card,Dairy,Milk,381.08,5,362.03,5,1810.15,36-50,24,3.8
ZP109310,7204,2024-01-07 11:10:00,Mumbai,Debit Card,Bakery,Juice,131.94,0,131.94,3,395.82,51+,14,3.7
ZP109311,9543,2024-01-07 11:11:00,Chennai,Credit Card,Vegetables,Butter,94.4,20,75.52,3,226.56,26-35,17,4.8
ZP109312,4155,2024-01-07 11:12:00,Chennai,Credit Card,Beverages,Bread,280.18,15,238.15,2,476.3,26-35,36,4.4
ZP109313,1187,2024-01-07 11:13:00,Bangalore,Cash,Fruits,Juice,190.71,25,143.03,3,429.09,36-50,10,4.3
ZP109314,7259,2024-01-07 11:14:00,Chennai,Cash,Dairy,Tomato,232.5,5,220.88,4,883.52,18-25,18,3.7
ZP109315,7449,2024-01-07 11:15:00,Mumbai,Debit Card,Vegetables,Juice,361.9,15,307.61,4,1230.44,26-35,27,4.7
ZP109316,9413,2024-01-07 11:16:00,Delhi,UPI,Beverages,Bread,165.31,10,148.78,1,148.78,18-25,17,4.0
ZP109317,7181,2024-01-07 11:17:00,Kolkata,Cash,Vegetables,Chips,85.65,5,81.37,5,406.85,36-50,37,5.0
ZP109318,5870,2024-01-07 11:18:00,Bangalore,UPI,Beverages,Butter,255.94,20,204.75,3,614.25,51+,35,4.5
ZP109319,1958,2024-01-07 11:19:00,Delhi,Cash,Bakery,Bread,368.44,0,368.44,1,368.44,18-25,40,4.1
ZP109320,6805,2024-01-07 11:20:00,Mumbai,Credit Card,Beverages,Apple,22.68,15,19.28,1,19.28,26-35,39,4.2
ZP109321,7745,2024-01-07 11:21:00,Chennai,Credit Card,Beverages,Juice,233.42,5,221.75,4,887.0,26-35,43,3.7
ZP109322,2145,2024-01-07 11:22:00,Bangalore,Cash,Vegetables,Chips,350.89,5,333.35,2,666.7,36-50,42,4.7
ZP109323,3358,2024-01-07 11:23:00,Bangalore,Debit Card,Bakery,Tomato,58.13,10,52.32,3,156.96,26-35,10,4.0
ZP109324,5768,2024-01-07 11:24:00,Chennai,UPI,Vegetables,Juice,284.14,15,241.52,1,241.52,26-35,23,4.0
ZP109325,6582,2024-01-07 11:25:00,Bangalore,Cash,Fruits,Bread,482.15,20,385.72,2,771.44,36-50,43,4.1
ZP109326,5561,2024-01-07 11:26:00,Chennai,Credit Card,Snacks,Bread,255.23,5,242.47,4,969.88,18-25,36,4.4
ZP109327,7038,2024-01-07 11:27:00,Mumbai,Debit Card,Dairy,Apple,362.36,20,289.89,1,289.89,26-35,39,4.2
ZP109328,4451,2024-01-07 11:28:00,Kolkata,Debit Card,Snacks,Apple,482.77,15,410.35,5,2051.75,51+,15,3.9
ZP109329,7180,2024-01-07 11:29:00,Kolkata,Debit Card,Dairy,Milk,429.99,5,408.49,1,408.49,36-50,40,4.4
ZP109330,8023,2024-01-07 11:30:00,Mumbai,Credit Card,Dairy,Butter,125.61,15,106.77,3,320.31,51+,22,3.9
ZP109331,5900,2024-01-07 11:31:00,Chennai,Debit Card,Snacks,Tomato,338.07,5,321.17,3,963.51,51+,34,4.3
ZP109332,5095,2024-01-07 11:32:00,Kolkata,UPI,Vegetables,Bread,261.88,5,248.79,3,746.37,36-50,43,3.9
ZP109333,5402,2024-01-07 11:33:00,Bangalore,Credit Card,Bakery,Tomato,323.5,15,274.97,5,1374.85,36-50,28,3.7
ZP109334,1914,2024-01-07 11:34:00,Chennai,Credit Card,Bakery,Apple,38.54,20,30.83,2,61.66,18-25,44,4.7
ZP109335,6073,2024-01-07 11:35:00,Delhi,Credit Card,Vegetables,Butter,231.64,15,196.89,4,787.56,18-25,39,3.8
ZP109336,1845,2024-01-07 11:36:00,Kolkata,Cash,Dairy,Butter,462.29,0,462.29,4,1849.16,26-35,22,4.5
ZP109337,3365,2024-01-07 11:37:00,Delhi,Credit Card,Beverages,Apple,255.23,10,229.71,2,459.42,36-50,25,4.7
ZP109338,4201,2024-01-07 11:38:00,Bangalore,Credit Card,Beverages,Milk,392.25,15,333.41,3,1000.23,36-50,31,4.1
ZP109339,5121,2024-01-07 11:39:00,Kolkata,Credit Card,Fruits,Chips,203.88,10,183.49,4,733.96,51+,15,4.2
ZP109340,7649,2024-01-07 11:40:00,Kolkata,Debit Card,Snacks,Apple,214.29,25,160.72,2,321.44,18-25,12,4.9
ZP109341,7642,2024-01-07 11:41:00,Mumbai,Cash,Dairy,Bread,69.66,20,55.73,3,167.19,51+,30,4.3
ZP109342,7938,2024-01-07 11:42:00,Kolkata,Credit Card,Vegetables,Bread,208.07,25,156.05,2,312.1,36-50,44,4.3
ZP109343,3329,2024-01-07 11:43:00,Chennai,Debit Card,Snacks,Butter,88.09,0,88.09,2,176.18,36-50,22,4.3
ZP109344,2414,2024-01-07 11:44:00,Chennai,Debit Card,Beverages,Juice,418.17,5,397.26,3,1191.78,18-25,26,4.1
ZP109345,2395,2024-01-07 11:45:00,Kolkata,Credit Card,Vegetables,Milk,129.47,25,97.1,5,485.5,26-35,30,4.6
ZP109346,9658,2024-01-07 11:46:00,Bangalore,Debit Card,Beverages,Milk,58.75,20,47.0,4,188.0,51+,33,4.2
ZP109347,6412,2024-01-07 11:47:00,Bangalore,Credit Card,Snacks,Bread,252.2,25,189.15,1,189.15,51+,14,3.7
ZP109348,1307,2024-01-07 11:48:00,Kolkata,Debit Card,Vegetables,Apple,24.09,25,18.07,1,18.07,26-35,41,4.8
ZP109349,6283,2024-01-07 11:49:00,Mumbai,UPI,Snacks,Milk,423.84,15,360.26,4,1441.04,36-50,12,4.3
ZP109350,7004,2024-01-07 11:50:00,Delhi,Debit Card,Bakery,Butter,223.34,15,189.84,3,569.52,36-50,23,4.7
ZP109351,3709,2024-01-07 11:51:00,Delhi,UPI,Bakery,Bread,477.14,5,453.28,4,1813.12,51+,16,4.9
ZP109352,6172,2024-01-07 11:52:00,Delhi,UPI,Dairy,Milk,259.07,20,207.26,4,829.04,36-50,39,3.6
ZP109353,8663,2024-01-07 11:53:00,Delhi,Credit Card,Beverages,Tomato,125.74,0,125.74,5,628.7,26-35,19,4.5
ZP109354,4832,2024-01-07 11:54:00,Kolkata,Cash,Fruits,Butter,246.63,0,246.63,1,246.63,26-35,16,4.8
ZP109355,7013,2024-01-07 11:55:00,Delhi,Credit Card,Vegetables,Chips,342.85,0,342.85,1,342.85,51+,19,3.7
ZP109356,4212,2024-01-07 11:56:00,Mumbai,Cash,Snacks,Milk,99.66,15,84.71,4,338.84,18-25,24,4.7
ZP109357,3279,2024-01-07 11:57:00,Delhi,Credit Card,Fruits,Butter,213.38,0,213.38,3,640.14,51+,41,4.2
ZP109358,1969,2024-01-07 11:58:00,Mumbai,Cash,Snacks,Butter,131.99,0,131.99,3,395.97,36-50,16,4.5
ZP109359,7772,2024-01-07 11:59:00,Chennai,Credit Card,Beverages,Tomato,494.79,5,470.05,2,940.1,51+,26,4.1
ZP109360,1058,2024-01-07 12:00:00,Mumbai,Debit Card,Snacks,Apple,405.04,15,344.28,3,1032.84,26-35,38,3.8
ZP109361,6807,2024-01-07 12:01:00,Delhi,Cash,Fruits,Apple,364.34,20,291.47,1,291.47,36-50,32,4.1
ZP109362,5149,2024-01-07 12:02:00,Kolkata,Debit Card,Beverages,Bread,235.69,0,235.69,5,1178.45,26-35,31,4.5
ZP109363,4981,2024-01-07 12:03:00,Mumbai,UPI,Snacks,Milk,421.73,10,379.56,3,1138.68,26-35,17,4.7
ZP109364,1039,2024-01-07 12:04:00,Chennai,Debit Card,Beverages,Butter,416.21,20,332.97,1,332.97,18-25,43,3.7
ZP109365,3716,2024-01-07 12:05:00,Delhi,Debit Card,Bakery,Chips,465.3,15,395.5,1,395.5,36-50,14,4.6
ZP109366,6851,2024-01-07 12:06:00,Kolkata,Debit Card,Snacks,Juice,462.96,20,370.37,2,740.74,18-25,37,3.7
ZP109367,7896,2024-01-07 12:07:00,Chennai,UPI,Snacks,Juice,374.72,25,281.04,2,562.08,26-35,31,4.2
ZP109368,7356,2024-01-07 12:08:00,Mumbai,UPI,Fruits,Butter,491.38,20,393.1,1,393.1,18-25,15,3.8
ZP109369,2260,2024-01-07 12:09:00,Bangalore,Cash,Beverages,Bread,416.62,15,354.13,2,708.26,36-50,31,3.8
ZP109370,5512,2024-01-07 12:10:00,Delhi,Cash,Snacks,Apple,416.18,5,395.37,5,1976.85,51+,35,4.6
ZP109371,1225,2024-01-07 12:11:00,Chennai,UPI,Snacks,Butter,172.76,15,146.85,4,587.4,18-25,38,3.6
ZP109372,1535,2024-01-07 12:12:00,Bangalore,UPI,Beverages,Milk,189.77,25,142.33,2,284.66,36-50,39,4.5
ZP109373,7527,2024-01-07 12:13:00,Mumbai,UPI,Vegetables,Milk,48.76,0,48.76,1,48.76,36-50,17,3.7
ZP109374,3384,2024-01-07 12:14:00,Bangalore,Debit Card,Bakery,Chips,46.46,15,39.49,3,118.47,18-25,33,3.7
ZP109375,7787,2024-01-07 12:15:00,Mumbai,Cash,Beverages,Tomato,458.26,5,435.35,3,1306.05,26-35,34,3.5
ZP109376,6768,2024-01-07 12:16:00,Chennai,Credit Card,Snacks,Apple,426.85,0,426.85,4,1707.4,18-25,30,3.9
ZP109377,1919,2024-01-07 12:17:00,Bangalore,Debit Card,Beverages,Milk,269.41,5,255.94,2,511.88,36-50,34,3.5
ZP109378,8900,2024-01-07 12:18:00,Mumbai,UPI,Vegetables,Bread,430.96,20,344.77,4,1379.08,26-35,35,3.9
ZP109379,1889,2024-01-07 12:19:00,Chennai,Debit Card,Dairy,Apple,236.29,25,177.22,5,886.1,18-25,35,4.6
ZP109380,2492,2024-01-07 12:20:00,Bangalore,Cash,Snacks,Juice,110.81,25,83.11,4,332.44,36-50,19,3.9
ZP109381,3655,2024-01-07 12:21:00,Bangalore,Cash,Vegetables,Juice,363.94,5,345.74,3,1037.22,26-35,39,4.0
ZP109382,1861,2024-01-07 12:22:00,Mumbai,Cash,Fruits,Chips,106.16,15,90.24,3,270.72,18-25,44,3.7
ZP109383,4061,2024-01-07 12:23:00,Bangalore,Credit Card,Beverages,Milk,286.05,0,286.05,5,1430.25,51+,12,3.7
ZP109384,1143,2024-01-07 12:24:00,Chennai,Credit Card,Bakery,Apple,307.61,25,230.71,1,230.71,36-50,35,4.7
ZP109385,1039,2024-01-07 12:25:00,Bangalore,Credit Card,Beverages,Apple,447.53,10,402.78,5,2013.9,51+,10,4.1
ZP109386,7357,2024-01-07 12:26:00,Mumbai,Cash,Snacks,Milk,103.21,20,82.57,5,412.85,26-35,29,4.3
ZP109387,5706,2024-01-07 12:27:00,Chennai,Debit Card,Beverages,Bread,73.24,25,54.93,4,219.72,36-50,35,4.0
ZP109388,7197,2024-01-07 12:28:00,Chennai,Cash,Bakery,Juice,179.85,15,152.87,2,305.74,36-50,30,4.9
ZP109389,7018,2024-01-07 12:29:00,Chennai,Debit Card,Snacks,Milk,226.68,15,192.68,2,385.36,36-50,36,4.9
ZP109390,1844,2024-01-07 12:30:00,Delhi,UPI,Vegetables,Juice,450.35,15,382.8,2,765.6,51+,31,4.9
ZP109391,5824,2024-01-07 12:31:00,Chennai,Debit Card,Bakery,Chips,283.86,10,255.47,1,255.47,51+,33,3.9
ZP109392,7289,2024-01-07 12:32:00,Chennai,Cash,Bakery,Juice,246.0,0,246.0,5,1230.0,26-35,11,4.1
ZP109393,3861,2024-01-07 12:33:00,Kolkata,Credit Card,Snacks,Chips,255.13,20,204.1,4,816.4,51+,42,4.8
ZP109394,2044,2024-01-07 12:34:00,Delhi,Credit Card,Bakery,Milk,159.69,15,135.74,4,542.96,51+,15,4.2
ZP109395,3014,2024-01-07 12:35:00,Chennai,Credit Card,Beverages,Tomato,59.92,0,59.92,4,239.68,51+,38,3.9
ZP109396,4997,2024-01-07 12:36:00,Delhi,Credit Card,Fruits,Bread,44.85,25,33.64,2,67.28,26-35,29,4.3
ZP109397,6194,2024-01-07 12:37:00,Delhi,Debit Card,Beverages,Chips,67.11,25,50.33,1,50.33,26-35,33,4.2
ZP109398,4435,2024-01-07 12:38:00,Chennai,Cash,Vegetables,Juice,493.98,10,444.58,3,1333.74,51+,37,4.8
ZP109399,5268,2024-01-07 12:39:00,Bangalore,UPI,Snacks,Milk,277.75,15,236.09,2,472.18,18-25,19,3.8
ZP109400,7622,2024-01-07 12:40:00,Kolkata,Debit Card,Beverages,Milk,52.99,20,42.39,1,42.39,18-25,15,4.3
ZP109401,8771,2024-01-07 12:41:00,Kolkata,Cash,Fruits,Juice,100.59,10,90.53,2,181.06,18-25,38,4.5
ZP109402,8228,2024-01-07 12:42:00,Kolkata,UPI,Snacks,Tomato,141.24,0,141.24,5,706.2,51+,13,4.2
